contract_id,supplier_id,contract_no,category,currency,agreed_lead_time_days,payment_terms,start_date,end_date,status
CTR-000972,SUP-00166,ДОГ-6214/2025,Крепёж,RUB,10,Предоплата 100%,2025-01-11,2026-08-16,Действует
CTR-000973,SUP-00478,ДОГ-2948/2025,Услуги (логистика/ремонт),CNY,30,Предоплата 100%,2025-06-17,2026-09-15,Действует
CTR-000974,SUP-00154,ДОГ-3798/2024,Гидравлика,RUB,14,Отсрочка 30 дней,2024-02-23,2026-02-21,Действует
CTR-000975,SUP-00405,ДОГ-3913/2024,Шины и диски,CNY,10,Предоплата 100%,2024-04-17,2026-11-27,Действует
CTR-000976,SUP-00470,ДОГ-2502/2024,Металлопрокат,RUB,10,Отсрочка 30 дней,2024-04-03,2026-10-13,Действует
CTR-000977,SUP-00480,ДОГ-5245/2024,Подшипники,CNY,10,Предоплата 50%,2024-03-01,2025-01-07,Истёк
CTR-000978,SUP-00144,ДОГ-8590/2024,Шины и диски,RUB,30,Отсрочка 15 дней,2024-06-03,2026-07-22,Действует
CTR-000979,SUP-00384,ДОГ-3535/2024,Услуги (логистика/ремонт),RUB,14,Отсрочка 30 дней,2024-04-08,2026-06-23,Действует
CTR-000980,SUP-00039,ДОГ-4221/2024,Шины и диски,RUB,14,Предоплата 100%,2024-03-24,2026-02-28,Действует
CTR-000981,SUP-00422,ДОГ-2028/2024,Электрооборудование,RUB,7,Отсрочка 15 дней,2024-12-24,2026-02-10,Действует
CTR-000982,SUP-00076,ДОГ-9729/2024,Крепёж,RUB,7,Предоплата 50%,2024-11-04,2026-08-27,Действует
CTR-000983,SUP-00299,ДОГ-6125/2025,Электрооборудование,USD,21,Отсрочка 15 дней,2025-02-15,2026-06-18,Действует
CTR-000984,SUP-00387,ДОГ-6333/2025,ЛКМ и химия,RUB,30,Отсрочка 15 дней,2025-03-12,2026-06-19,Действует
CTR-000985,SUP-00388,ДОГ-7661/2024,ЛКМ и химия,RUB,10,Отсрочка 30 дней,2024-07-01,2026-03-27,Действует
CTR-000986,SUP-00030,ДОГ-2687/2024,Металлопрокат,USD,7,Отсрочка 30 дней,2024-11-04,2026-11-26,Действует
CTR-000987,SUP-00452,ДОГ-2528/2025,Металлопрокат,RUB,45,Предоплата 100%,2025-01-20,2026-11-25,Действует
CTR-000988,SUP-00382,ДОГ-3023/2024,Гидравлика,CNY,10,Отсрочка 30 дней,2024-05-09,2026-03-23,Действует
CTR-000989,SUP-00175,ДОГ-9179/2025,Электрооборудование,USD,10,Отсрочка 15 дней,2025-05-24,2026-02-25,Действует
CTR-000990,SUP-00332,ДОГ-3392/2025,Металлопрокат,CNY,10,Отсрочка 45 дней,2025-01-19,2026-07-28,Действует
CTR-000991,SUP-00313,ДОГ-1063/2025,Металлопрокат,RUB,30,Отсрочка 30 дней,2025-05-17,2026-09-02,Действует
CTR-000992,SUP-00101,ДОГ-8468/2024,Металлопрокат,RUB,10,Предоплата 100%,2024-12-20,2026-03-22,Действует
CTR-000993,SUP-00059,ДОГ-6564/2024,Услуги (логистика/ремонт),RUB,14,Отсрочка 15 дней,2024-02-11,2026-05-30,Действует
CTR-000994,SUP-00401,ДОГ-6728/2025,Крепёж,RUB,14,Предоплата 100%,2025-07-17,2025-10-01,Истёк
CTR-000995,SUP-00073,ДОГ-1377/2024,Подшипники,CNY,21,Предоплата 50%,2024-02-09,2026-10-03,Действует
CTR-000996,SUP-00013,ДОГ-3842/2025,Подшипники,RUB,7,Предоплата 100%,2025-01-18,2026-01-28,Действует
CTR-000997,SUP-00175,ДОГ-8391/2024,Гидравлика,CNY,14,Отсрочка 15 дней,2024-12-27,2025-08-02,Истёк
CTR-000998,SUP-00021,ДОГ-9235/2025,Электрооборудование,USD,21,Отсрочка 45 дней,2025-08-10,2026-02-25,Действует
CTR-000999,SUP-00480,ДОГ-6394/2024,Электрооборудование,USD,10,Предоплата 50%,2024-09-16,2026-08-01,Действует
CTR-001000,SUP-00099,ДОГ-8254/2025,Гидравлика,RUB,21,Отсрочка 45 дней,2025-07-20,2026-10-02,Действует
CTR-001001,SUP-00366,ДОГ-7827/2024,Подшипники,RUB,30,Отсрочка 15 дней,2024-08-25,2026-02-09,Действует
CTR-001002,SUP-00017,ДОГ-7261/2024,Металлопрокат,RUB,21,Отсрочка 30 дней,2024-03-25,2026-04-23,Действует
CTR-001003,SUP-00414,ДОГ-1252/2024,Шины и диски,CNY,7,Предоплата 100%,2024-10-04,2026-03-08,Действует
CTR-001004,SUP-00088,ДОГ-6286/2024,Шины и диски,CNY,10,Отсрочка 15 дней,2024-04-28,2025-03-05,Истёк
CTR-001005,SUP-00478,ДОГ-2999/2025,ЛКМ и химия,USD,30,Предоплата 100%,2025-07-31,2026-11-11,Действует
CTR-001006,SUP-00384,ДОГ-4921/2024,Электрооборудование,RUB,45,Отсрочка 30 дней,2024-12-30,2026-03-20,Действует
CTR-001007,SUP-00175,ДОГ-6429/2024,Шины и диски,RUB,45,Отсрочка 15 дней,2024-08-02,2026-10-29,Действует
CTR-001008,SUP-00384,ДОГ-9364/2025,Гидравлика,CNY,45,Отсрочка 30 дней,2025-05-14,2026-05-24,Действует
CTR-001009,SUP-00398,ДОГ-3732/2024,Электрооборудование,CNY,45,Отсрочка 45 дней,2024-11-29,2026-03-31,Действует
CTR-001010,SUP-00072,ДОГ-1026/2024,Крепёж,CNY,10,Отсрочка 45 дней,2024-06-05,2025-03-15,Истёк
CTR-001011,SUP-00064,ДОГ-9425/2025,Электрооборудование,USD,30,Отсрочка 15 дней,2025-01-11,2026-10-02,Действует
CTR-001012,SUP-00382,ДОГ-9113/2025,Металлопрокат,CNY,21,Отсрочка 30 дней,2025-03-02,2025-01-21,Истёк
CTR-001013,SUP-00132,ДОГ-5599/2025,Электрооборудование,CNY,21,Предоплата 100%,2025-07-12,2026-05-31,Действует
CTR-001014,SUP-00154,ДОГ-2329/2024,Услуги (логистика/ремонт),RUB,14,Отсрочка 30 дней,2024-03-16,2026-04-26,Действует
CTR-001015,SUP-00357,ДОГ-9004/2024,ЛКМ и химия,CNY,45,Отсрочка 45 дней,2024-11-27,2026-09-28,Действует
CTR-001016,SUP-00195,ДОГ-5769/2024,Гидравлика,RUB,21,Отсрочка 15 дней,2024-10-04,2025-05-16,Истёк
CTR-001017,SUP-00186,ДОГ-9077/2024,Гидравлика,RUB,14,Предоплата 100%,2024-04-27,2026-11-25,Действует
CTR-001018,SUP-00101,ДОГ-6868/2025,Гидравлика,RUB,7,Предоплата 100%,2025-02-14,2026-02-19,Действует
CTR-001019,SUP-00296,ДОГ-1130/2025,Металлопрокат,CNY,10,Предоплата 100%,2025-03-21,2026-06-15,Действует
CTR-001020,SUP-00162,ДОГ-7488/2025,Шины и диски,RUB,7,Отсрочка 15 дней,2025-05-25,2026-03-11,Действует
CTR-001021,SUP-00397,ДОГ-3543/2024,Подшипники,RUB,10,Предоплата 50%,2024-11-25,2026-12-07,Действует
CTR-001022,SUP-00048,ДОГ-6002/2024,Подшипники,USD,21,Отсрочка 30 дней,2024-10-08,2026-05-04,Действует
CTR-001023,SUP-00175,ДОГ-8141/2024,Металлопрокат,RUB,45,Отсрочка 15 дней,2024-02-13,2026-05-24,Действует
CTR-001024,SUP-00422,ДОГ-4220/2024,ЛКМ и химия,CNY,7,Отсрочка 15 дней,2024-01-29,2026-04-28,Действует
CTR-001025,SUP-00035,ДОГ-7139/2024,Гидравлика,USD,45,Отсрочка 45 дней,2024-12-01,2026-05-17,Действует
CTR-001026,SUP-00221,ДОГ-1258/2024,Электрооборудование,RUB,30,Предоплата 100%,2024-12-14,2026-08-15,Действует
CTR-001027,SUP-00064,ДОГ-8938/2025,ЛКМ и химия,USD,45,Отсрочка 15 дней,2025-01-31,2026-08-25,Действует
CTR-001028,SUP-00366,ДОГ-4378/2025,Гидравлика,RUB,30,Отсрочка 15 дней,2025-05-16,2026-07-03,Действует
CTR-001029,SUP-00279,ДОГ-6718/2024,Гидравлика,USD,45,Предоплата 100%,2024-04-13,2026-10-12,Действует
CTR-001030,SUP-00309,ДОГ-3796/2024,Крепёж,RUB,14,Отсрочка 45 дней,2024-05-31,2026-02-04,Действует
CTR-001031,SUP-00382,ДОГ-9144/2024,Услуги (логистика/ремонт),RUB,14,Отсрочка 30 дней,2024-08-04,2026-01-24,Действует
CTR-001032,SUP-00264,ДОГ-5256/2024,Шины и диски,CNY,14,Предоплата 100%,2024-03-26,2026-08-15,Действует
CTR-001033,SUP-00172,ДОГ-1041/2025,Услуги (логистика/ремонт),CNY,30,Отсрочка 15 дней,2025-06-02,2026-08-04,Действует
CTR-001034,SUP-00399,ДОГ-2639/2024,Крепёж,USD,21,Предоплата 100%,2024-01-17,2025-03-18,Истёк
CTR-001035,SUP-00166,ДОГ-5897/2024,Крепёж,RUB,30,Предоплата 100%,2024-03-05,2026-06-04,Действует
CTR-001036,SUP-00399,ДОГ-5515/2024,Подшипники,CNY,45,Предоплата 100%,2024-12-07,2026-08-21,Действует
CTR-001037,SUP-00397,ДОГ-8796/2025,ЛКМ и химия,USD,21,Предоплата 50%,2025-06-07,2026-11-02,Действует
CTR-001038,SUP-00179,ДОГ-8887/2025,Металлопрокат,RUB,14,Предоплата 100%,2025-01-17,2026-02-01,Действует
CTR-001039,SUP-00139,ДОГ-6012/2024,Шины и диски,USD,30,Отсрочка 45 дней,2024-09-20,2026-05-01,Действует
CTR-001040,SUP-00207,ДОГ-3862/2025,Подшипники,RUB,30,Отсрочка 45 дней,2025-05-13,2026-08-12,Действует
CTR-001041,SUP-00122,ДОГ-5889/2024,Крепёж,RUB,10,Отсрочка 45 дней,2024-02-19,2026-05-17,Действует
CTR-001042,SUP-00166,ДОГ-1782/2025,Крепёж,RUB,14,Предоплата 100%,2025-04-13,2026-06-05,Действует
CTR-001043,SUP-00324,ДОГ-5306/2025,Шины и диски,RUB,45,Предоплата 50%,2025-04-12,2025-07-20,Истёк
CTR-001044,SUP-00119,ДОГ-6984/2025,Услуги (логистика/ремонт),CNY,14,Отсрочка 30 дней,2025-06-27,2026-08-28,Действует
CTR-001045,SUP-00172,ДОГ-8992/2024,ЛКМ и химия,RUB,21,Отсрочка 15 дней,2024-04-10,2026-12-04,Действует
CTR-001046,SUP-00255,ДОГ-3484/2025,Шины и диски,RUB,30,Отсрочка 15 дней,2025-01-12,2026-06-23,Действует
CTR-001047,SUP-00166,ДОГ-6636/2025,Услуги (логистика/ремонт),CNY,14,Предоплата 100%,2025-01-10,2026-11-08,Действует
CTR-001048,SUP-00414,ДОГ-7593/2024,Металлопрокат,RUB,30,Предоплата 100%,2024-12-30,2026-08-11,Действует
CTR-001049,SUP-00398,ДОГ-7726/2024,Подшипники,RUB,10,Отсрочка 45 дней,2024-09-19,2026-04-23,Действует
CTR-001050,SUP-00387,ДОГ-8618/2024,Крепёж,RUB,21,Отсрочка 15 дней,2024-10-30,2026-01-23,Действует
CTR-001051,SUP-00403,ДОГ-9072/2025,Услуги (логистика/ремонт),RUB,14,Отсрочка 15 дней,2025-03-25,2026-08-11,Действует
CTR-001052,SUP-00048,ДОГ-9490/2024,Шины и диски,USD,14,Отсрочка 30 дней,2024-12-17,2026-02-04,Действует
CTR-001053,SUP-00166,ДОГ-4128/2025,Гидравлика,RUB,7,Предоплата 100%,2025-02-10,2026-01-27,Действует
CTR-001054,SUP-00035,ДОГ-2718/2024,Услуги (логистика/ремонт),RUB,21,Отсрочка 45 дней,2024-12-16,2026-04-25,Действует
CTR-001055,SUP-00198,ДОГ-8085/2024,Подшипники,CNY,14,Отсрочка 30 дней,2024-09-27,2026-10-19,Действует
CTR-001056,SUP-00145,ДОГ-2799/2024,Электрооборудование,CNY,10,Предоплата 50%,2024-04-04,2025-04-22,Истёк
CTR-001057,SUP-00341,ДОГ-6782/2025,Шины и диски,USD,21,Предоплата 50%,2025-08-16,2026-09-17,Действует
CTR-001058,SUP-00500,ДОГ-7676/2025,Металлопрокат,USD,7,Отсрочка 45 дней,2025-01-05,2026-10-10,Действует
CTR-001059,SUP-00193,ДОГ-2398/2024,Шины и диски,RUB,14,Предоплата 100%,2024-05-10,2026-06-01,Действует
CTR-001060,SUP-00414,ДОГ-4105/2024,Металлопрокат,CNY,21,Предоплата 100%,2024-07-11,2026-06-02,Действует
CTR-001061,SUP-00447,ДОГ-4714/2024,Гидравлика,USD,45,Отсрочка 45 дней,2024-11-07,2026-06-21,Действует
CTR-001062,SUP-00457,ДОГ-7783/2024,Услуги (логистика/ремонт),RUB,45,Отсрочка 45 дней,2024-11-11,2026-10-31,Действует
CTR-001063,SUP-00124,ДОГ-1844/2024,Услуги (логистика/ремонт),RUB,14,Отсрочка 45 дней,2024-01-17,2026-01-19,Действует
CTR-001064,SUP-00399,ДОГ-7387/2025,Металлопрокат,CNY,10,Предоплата 100%,2025-03-17,2026-04-02,Действует
CTR-001065,SUP-00486,ДОГ-7800/2024,Шины и диски,USD,30,Предоплата 100%,2024-12-10,2025-01-06,Истёк
CTR-001066,SUP-00473,ДОГ-7395/2024,Гидравлика,CNY,7,Отсрочка 45 дней,2024-03-04,2024-11-11,Истёк
CTR-001067,SUP-00038,ДОГ-3723/2024,Крепёж,RUB,45,Отсрочка 15 дней,2024-05-03,2026-04-24,Действует
CTR-001068,SUP-00337,ДОГ-2772/2024,Услуги (логистика/ремонт),CNY,30,Отсрочка 15 дней,2024-11-20,2026-02-25,Действует
CTR-001069,SUP-00403,ДОГ-7460/2024,Электрооборудование,USD,14,Отсрочка 15 дней,2024-05-24,2026-06-19,Действует
CTR-001070,SUP-00310,ДОГ-4518/2024,Подшипники,RUB,45,Предоплата 50%,2024-09-30,2024-12-21,Истёк
CTR-001071,SUP-00414,ДОГ-9532/2024,Крепёж,CNY,45,Предоплата 100%,2024-10-07,2025-08-29,Истёк
CTR-001072,SUP-00421,ДОГ-4073/2024,Металлопрокат,RUB,10,Отсрочка 45 дней,2024-12-10,2026-09-01,Действует
CTR-001073,SUP-00033,ДОГ-4545/2025,Услуги (логистика/ремонт),USD,30,Предоплата 50%,2025-07-13,2026-12-06,Действует
CTR-001074,SUP-00138,ДОГ-9137/2024,Крепёж,RUB,21,Предоплата 50%,2024-04-06,2026-06-06,Действует
CTR-001075,SUP-00345,ДОГ-9556/2024,Шины и диски,RUB,10,Предоплата 100%,2024-06-12,2024-12-23,Истёк
CTR-001076,SUP-00150,ДОГ-3768/2024,Шины и диски,USD,7,Отсрочка 30 дней,2024-02-25,2026-08-28,Действует
CTR-001077,SUP-00082,ДОГ-5769/2025,Услуги (логистика/ремонт),USD,7,Предоплата 100%,2025-05-29,2025-05-26,Истёк
CTR-001078,SUP-00384,ДОГ-8135/2024,Крепёж,CNY,10,Отсрочка 30 дней,2024-01-05,2026-09-18,Действует
CTR-001079,SUP-00399,ДОГ-1042/2025,Услуги (логистика/ремонт),USD,45,Предоплата 100%,2025-01-15,2026-07-24,Действует
CTR-001080,SUP-00218,ДОГ-9175/2024,Подшипники,RUB,14,Предоплата 100%,2024-03-02,2026-03-03,Действует
CTR-001081,SUP-00264,ДОГ-2687/2025,Гидравлика,CNY,10,Предоплата 100%,2025-06-06,2026-06-23,Действует
CTR-001082,SUP-00023,ДОГ-6382/2024,Гидравлика,RUB,30,Предоплата 100%,2024-06-08,2025-01-13,Истёк
CTR-001083,SUP-00175,ДОГ-7574/2024,Металлопрокат,RUB,45,Отсрочка 15 дней,2024-10-26,2026-02-25,Действует
CTR-001084,SUP-00441,ДОГ-5098/2024,Металлопрокат,CNY,45,Предоплата 50%,2024-08-18,2026-07-31,Действует
CTR-001085,SUP-00375,ДОГ-3141/2025,Электрооборудование,RUB,45,Предоплата 100%,2025-05-07,2026-09-29,Действует
CTR-001086,SUP-00480,ДОГ-2132/2025,Электрооборудование,CNY,30,Предоплата 50%,2025-03-31,2026-10-23,Действует
CTR-001087,SUP-00039,ДОГ-8611/2025,Металлопрокат,USD,14,Предоплата 100%,2025-02-04,2026-08-02,Действует
CTR-001088,SUP-00069,ДОГ-7520/2024,Подшипники,RUB,10,Отсрочка 45 дней,2024-11-30,2026-05-21,Действует
CTR-001089,SUP-00173,ДОГ-1410/2023,Услуги (логистика/ремонт),RUB,14,Отсрочка 45 дней,2023-12-29,2026-08-18,Действует
CTR-001090,SUP-00243,ДОГ-9933/2024,Шины и диски,CNY,14,Отсрочка 30 дней,2024-05-18,2026-07-21,Действует
CTR-001091,SUP-00080,ДОГ-4920/2024,Электрооборудование,RUB,21,Предоплата 50%,2024-03-19,2026-08-31,Действует
